Dia,Hora,Dia / Hora,Unnamed: 3,Hl de Mosto,Kw de Frio,Unnamed: 6,Promedio Kw sin Cocina,Promedio Kw con Cocina,Promedio Hl Mosto,Diferencia de Promedios Kw,Kw por Hl Mosto,Unnamed: 12,Hl de Mosto Post,Kw de Frio Post
2023-02-06,06:00:00,2023-02-06 06:00:00,0.0,842.0,5751,0,,,,,,,446.0,5437.0
2023-02-06,07:00:00,2023-02-06 07:00:00,0.0,842.0,6531,0,,,,,,,501.0,6383.0
2023-02-06,08:00:00,2023-02-06 08:00:00,0.0,842.0,7528,0,,,,,,,881.0,7507.0
2023-02-06,09:00:00,2023-02-06 09:00:00,0.0,842.0,8509,0,,,,,,,1325.0,8774.0
2023-02-06,10:00:00,2023-02-06 10:00:00,0.0,842.0,9470,0,,,,,,,1637.0,10079.0
2023-02-06,11:00:00,2023-02-06 11:00:00,0.0,842.0,10277,0,,,,,,,1902.0,11490.0
2023-02-06,12:00:00,2023-02-06 12:00:00,0.0,842.0,11053,0,,,,,,,2213.0,12718.0
2023-02-06,13:00:00,2023-02-06 13:00:00,0.0,842.0,11965,0,,,,,,,2246.0,13537.0
2023-02-06,14:00:00,2023-02-06 14:00:00,0.0,842.0,12949,0,,,,,,,2650.0,14752.0
2023-02-06,15:00:00,2023-02-06 15:00:00,0.0,842.0,13967,0,,,,,,,2978.0,15738.0
2023-02-06,16:00:00,2023-02-06 16:00:00,0.0,842.0,15006,0,,,,,,,3091.0,16723.0
2023-02-06,17:00:00,2023-02-06 17:00:00,0.0,842.0,15881,0,,,,,,,3526.0,17781.0
2023-02-06,18:00:00,2023-02-06 18:00:00,0.0,842.0,16660,0,,,,,,,3526.0,18805.0
2023-02-06,19:00:00,2023-02-06 19:00:00,0.0,842.0,17441,0,,,,,,,3966.0,20242.0
2023-02-06,20:00:00,2023-02-06 20:00:00,0.0,842.0,18447,0,,,,,,,3966.0,21422.0
2023-02-06,21:00:00,2023-02-06 21:00:00,0.0,842.0,19445,0,,,,,,,4443.0,22769.0
2023-02-06,22:00:00,2023-02-06 22:00:00,0.0,842.0,20444,0,,,,,,,4648.0,23961.0
2023-02-06,23:00:00,2023-02-06 23:00:00,0.0,842.0,21380,0,,,,,,,4928.0,25432.0
2023-02-06,23:59:00,2023-02-06 23:59:00,1.0,842.0,22342,0,,,,,,,5406.0,26373.0
2023-02-07,00:00:00,2023-02-07 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-07,01:00:00,2023-02-07 01:00:00,0.0,0.0,810,0,,,,,,,220.0,905.0
2023-02-07,02:00:00,2023-02-07 02:00:00,0.0,0.0,1504,0,,,,,,,482.0,2407.0
2023-02-07,03:00:00,2023-02-07 03:00:00,0.0,0.0,2429,0,,,,,,,956.0,3990.0
2023-02-07,04:00:00,2023-02-07 04:00:00,0.0,0.0,3383,0,,,,,,,956.0,5054.0
2023-02-07,05:00:00,2023-02-07 05:00:00,0.0,38.0,4270,0,,,,,,,1005.0,6006.0
2023-02-07,06:00:00,2023-02-07 06:00:00,0.0,446.0,5437,0,,,,,,,1519.0,7310.0
2023-02-07,07:00:00,2023-02-07 07:00:00,0.0,501.0,6383,0,,,,,,,2089.0,8810.0
2023-02-07,08:00:00,2023-02-07 08:00:00,0.0,881.0,7507,0,,,,,,,2439.0,10042.0
2023-02-07,09:00:00,2023-02-07 09:00:00,0.0,1325.0,8774,0,,,,,,,2663.0,11157.0
2023-02-07,10:00:00,2023-02-07 10:00:00,0.0,1637.0,10079,0,,,,,,,3229.0,12307.0
2023-02-07,11:00:00,2023-02-07 11:00:00,0.0,1902.0,11490,0,,,,,,,3388.0,13341.0
2023-02-07,12:00:00,2023-02-07 12:00:00,0.0,2213.0,12718,0,,,,,,,3794.0,14832.0
2023-02-07,13:00:00,2023-02-07 13:00:00,0.0,2246.0,13537,0,,,,,,,4361.0,16449.0
2023-02-07,14:00:00,2023-02-07 14:00:00,0.0,2650.0,14752,0,,,,,,,4720.0,17718.0
2023-02-07,15:00:00,2023-02-07 15:00:00,0.0,2978.0,15738,0,,,,,,,4927.0,19010.0
2023-02-07,16:00:00,2023-02-07 16:00:00,0.0,3091.0,16723,0,,,,,,,5225.0,19807.0
2023-02-07,17:00:00,2023-02-07 17:00:00,0.0,3526.0,17781,0,,,,,,,5543.0,20616.0
2023-02-07,18:00:00,2023-02-07 18:00:00,0.0,3526.0,18805,0,,,,,,,6018.0,21887.0
2023-02-07,19:00:00,2023-02-07 19:00:00,0.0,3966.0,20242,0,,,,,,,6471.0,22815.0
2023-02-07,20:00:00,2023-02-07 20:00:00,0.0,3966.0,21422,0,,,,,,,6654.0,24008.0
2023-02-07,21:00:00,2023-02-07 21:00:00,0.0,4443.0,22769,0,,,,,,,7188.0,25317.0
2023-02-07,22:00:00,2023-02-07 22:00:00,0.0,4648.0,23961,0,,,,,,,7675.0,26465.0
2023-02-07,23:00:00,2023-02-07 23:00:00,0.0,4928.0,25432,0,,,,,,,7834.0,27292.0
2023-02-07,23:59:00,2023-02-07 23:59:00,1.0,5406.0,26373,0,,,,,,,8329.0,28386.0
2023-02-08,00:00:00,2023-02-08 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-08,01:00:00,2023-02-08 01:00:00,0.0,220.0,905,0,,,,,,,492.0,921.0
2023-02-08,02:00:00,2023-02-08 02:00:00,0.0,482.0,2407,0,,,,,,,642.0,1635.0
2023-02-08,03:00:00,2023-02-08 03:00:00,0.0,956.0,3990,0,,,,,,,1134.0,2870.0
2023-02-08,04:00:00,2023-02-08 04:00:00,0.0,956.0,5054,0,,,,,,,1588.0,3750.0
2023-02-08,05:00:00,2023-02-08 05:00:00,0.0,1005.0,6006,0,,,,,,,1702.0,4931.0
2023-02-08,06:00:00,2023-02-08 06:00:00,0.0,1519.0,7310,0,,,,,,,1702.0,5991.0
2023-02-08,07:00:00,2023-02-08 07:00:00,0.0,2089.0,8810,0,,,,,,,1702.0,6663.0
2023-02-08,08:00:00,2023-02-08 08:00:00,0.0,2439.0,10042,0,,,,,,,1702.0,7272.0
2023-02-08,09:00:00,2023-02-08 09:00:00,0.0,2663.0,11157,0,,,,,,,1702.0,7796.0
2023-02-08,10:00:00,2023-02-08 10:00:00,0.0,3229.0,12307,0,,,,,,,1702.0,8876.0
2023-02-08,11:00:00,2023-02-08 11:00:00,0.0,3388.0,13341,0,,,,,,,1702.0,9840.0
2023-02-08,12:00:00,2023-02-08 12:00:00,0.0,3794.0,14832,0,,,,,,,1702.0,10569.0
2023-02-08,13:00:00,2023-02-08 13:00:00,0.0,4361.0,16449,0,,,,,,,1702.0,11392.0
2023-02-08,14:00:00,2023-02-08 14:00:00,0.0,4720.0,17718,0,,,,,,,1702.0,12628.0
2023-02-08,15:00:00,2023-02-08 15:00:00,0.0,4927.0,19010,0,,,,,,,1702.0,13529.0
2023-02-08,16:00:00,2023-02-08 16:00:00,0.0,5225.0,19807,0,,,,,,,1702.0,14358.0
2023-02-08,17:00:00,2023-02-08 17:00:00,0.0,5543.0,20616,0,,,,,,,1702.0,15391.0
2023-02-08,18:00:00,2023-02-08 18:00:00,0.0,6018.0,21887,0,,,,,,,1702.0,16825.0
2023-02-08,19:00:00,2023-02-08 19:00:00,0.0,6471.0,22815,0,,,,,,,1702.0,17836.0
2023-02-08,20:00:00,2023-02-08 20:00:00,0.0,6654.0,24008,0,,,,,,,1702.0,18663.0
2023-02-08,21:00:00,2023-02-08 21:00:00,0.0,7188.0,25317,0,,,,,,,1702.0,19711.0
2023-02-08,22:00:00,2023-02-08 22:00:00,0.0,7675.0,26465,0,,,,,,,1702.0,20967.0
2023-02-08,23:00:00,2023-02-08 23:00:00,0.0,7834.0,27292,0,,,,,,,1702.0,22076.0
2023-02-08,23:59:00,2023-02-08 23:59:00,1.0,8329.0,28386,0,,,,,,,1702.0,23538.0
2023-02-09,00:00:00,2023-02-09 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-09,01:00:00,2023-02-09 01:00:00,0.0,492.0,921,0,,,,,,,0.0,949.0
2023-02-09,02:00:00,2023-02-09 02:00:00,0.0,642.0,1635,0,,,,,,,0.0,2244.0
2023-02-09,03:00:00,2023-02-09 03:00:00,0.0,1134.0,2870,0,,,,,,,0.0,3346.0
2023-02-09,04:00:00,2023-02-09 04:00:00,0.0,1588.0,3750,0,,,,,,,0.0,4371.0
2023-02-09,05:00:00,2023-02-09 05:00:00,0.0,1702.0,4931,0,,,,,,,0.0,5294.0
2023-02-09,06:00:00,2023-02-09 06:00:00,0.0,1702.0,5991,0,,,,,,,0.0,6128.0
2023-02-09,07:00:00,2023-02-09 07:00:00,0.0,1702.0,6663,0,,,,,,,0.0,7310.0
2023-02-09,08:00:00,2023-02-09 08:00:00,0.0,1702.0,7272,0,,,,,,,0.0,8142.0
2023-02-09,09:00:00,2023-02-09 09:00:00,0.0,1702.0,7796,0,,,,,,,0.0,9169.0
2023-02-09,10:00:00,2023-02-09 10:00:00,0.0,1702.0,8876,0,,,,,,,0.0,10314.0
2023-02-09,11:00:00,2023-02-09 11:00:00,0.0,1702.0,9840,0,,,,,,,0.0,10865.0
2023-02-09,12:00:00,2023-02-09 12:00:00,0.0,1702.0,10569,0,,,,,,,0.0,12322.0
2023-02-09,13:00:00,2023-02-09 13:00:00,0.0,1702.0,11392,0,,,,,,,0.0,13790.0
2023-02-09,14:00:00,2023-02-09 14:00:00,0.0,1702.0,12628,0,,,,,,,0.0,14620.0
2023-02-09,15:00:00,2023-02-09 15:00:00,0.0,1702.0,13529,0,,,,,,,0.0,15517.0
2023-02-09,16:00:00,2023-02-09 16:00:00,0.0,1702.0,14358,0,,,,,,,0.0,16448.0
2023-02-09,17:00:00,2023-02-09 17:00:00,0.0,1702.0,15391,0,,,,,,,0.0,17692.0
2023-02-09,18:00:00,2023-02-09 18:00:00,0.0,1702.0,16825,0,,,,,,,0.0,18471.0
2023-02-09,19:00:00,2023-02-09 19:00:00,0.0,1702.0,17836,0,,,,,,,0.0,19492.0
2023-02-09,20:00:00,2023-02-09 20:00:00,0.0,1702.0,18663,0,,,,,,,0.0,20882.0
2023-02-09,21:00:00,2023-02-09 21:00:00,0.0,1702.0,19711,0,,,,,,,0.0,22294.0
2023-02-09,22:00:00,2023-02-09 22:00:00,0.0,1702.0,20967,0,,,,,,,0.0,23226.0
2023-02-09,23:00:00,2023-02-09 23:00:00,0.0,1702.0,22076,0,,,,,,,0.0,24339.0
2023-02-09,23:59:00,2023-02-09 23:59:00,1.0,1702.0,23538,0,,,,,,,0.0,25420.0
2023-02-10,00:00:00,2023-02-10 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-10,01:00:00,2023-02-10 01:00:00,0.0,0.0,949,0,,,,,,,0.0,1086.0
2023-02-10,02:00:00,2023-02-10 02:00:00,0.0,0.0,2244,0,,,,,,,0.0,2167.0
2023-02-10,03:00:00,2023-02-10 03:00:00,0.0,0.0,3346,0,,,,,,,0.0,3227.0
2023-02-10,04:00:00,2023-02-10 04:00:00,0.0,0.0,4371,0,,,,,,,0.0,4108.0
2023-02-10,05:00:00,2023-02-10 05:00:00,0.0,0.0,5294,0,,,,,,,0.0,4927.0
2023-02-10,06:00:00,2023-02-10 06:00:00,0.0,0.0,6128,0,,,,,,,137.0,5812.0
2023-02-10,07:00:00,2023-02-10 07:00:00,0.0,0.0,7310,0,,,,,,,536.0,7148.0
2023-02-10,08:00:00,2023-02-10 08:00:00,0.0,0.0,8142,0,,,,,,,1134.0,8598.0
2023-02-10,09:00:00,2023-02-10 09:00:00,0.0,0.0,9169,0,,,,,,,1599.0,9901.0
2023-02-10,10:00:00,2023-02-10 10:00:00,0.0,0.0,10314,0,,,,,,,1740.0,11159.0
2023-02-10,11:00:00,2023-02-10 11:00:00,0.0,0.0,10865,0,,,,,,,1880.0,12399.0
2023-02-10,12:00:00,2023-02-10 12:00:00,0.0,0.0,12322,0,,,,,,,2221.0,13651.0
2023-02-10,13:00:00,2023-02-10 13:00:00,0.0,0.0,13790,0,,,,,,,2557.0,15139.0
2023-02-10,14:00:00,2023-02-10 14:00:00,0.0,0.0,14620,0,,,,,,,2925.0,15950.0
2023-02-10,15:00:00,2023-02-10 15:00:00,0.0,0.0,15517,0,,,,,,,3494.0,17695.0
2023-02-10,16:00:00,2023-02-10 16:00:00,0.0,0.0,16448,0,,,,,,,3966.0,18943.0
2023-02-10,17:00:00,2023-02-10 17:00:00,0.0,0.0,17692,0,,,,,,,4141.0,20028.0
2023-02-10,18:00:00,2023-02-10 18:00:00,0.0,0.0,18471,0,,,,,,,4658.0,21494.0
2023-02-10,19:00:00,2023-02-10 19:00:00,0.0,0.0,19492,0,,,,,,,5003.0,22643.0
2023-02-10,20:00:00,2023-02-10 20:00:00,0.0,0.0,20882,0,,,,,,,5240.0,23895.0
2023-02-10,21:00:00,2023-02-10 21:00:00,0.0,0.0,22294,0,,,,,,,5240.0,24753.0
2023-02-10,22:00:00,2023-02-10 22:00:00,0.0,0.0,23226,0,,,,,,,5712.0,25771.0
2023-02-10,23:00:00,2023-02-10 23:00:00,0.0,0.0,24339,0,,,,,,,5930.0,26744.0
2023-02-10,23:59:00,2023-02-10 23:59:00,1.0,0.0,25420,25420,,,,,,,6542.0,28056.0
2023-02-11,00:00:00,2023-02-11 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-11,01:00:00,2023-02-11 01:00:00,0.0,0.0,1086,0,,,,,,,490.0,1168.0
2023-02-11,02:00:00,2023-02-11 02:00:00,0.0,0.0,2167,0,,,,,,,845.0,2396.0
2023-02-11,03:00:00,2023-02-11 03:00:00,0.0,0.0,3227,0,,,,,,,1391.0,3776.0
2023-02-11,04:00:00,2023-02-11 04:00:00,0.0,0.0,4108,0,,,,,,,1815.0,4843.0
2023-02-11,05:00:00,2023-02-11 05:00:00,0.0,0.0,4927,0,,,,,,,2083.0,6280.0
2023-02-11,06:00:00,2023-02-11 06:00:00,0.0,137.0,5812,0,,,,,,,2362.0,7438.0
2023-02-11,07:00:00,2023-02-11 07:00:00,0.0,536.0,7148,0,,,,,,,2782.0,9021.0
2023-02-11,08:00:00,2023-02-11 08:00:00,0.0,1134.0,8598,0,,,,,,,3445.0,10390.0
2023-02-11,09:00:00,2023-02-11 09:00:00,0.0,1599.0,9901,0,,,,,,,3825.0,11523.0
2023-02-11,10:00:00,2023-02-11 10:00:00,0.0,1740.0,11159,0,,,,,,,4220.0,12715.0
2023-02-11,11:00:00,2023-02-11 11:00:00,0.0,1880.0,12399,0,,,,,,,4609.0,14015.0
2023-02-11,12:00:00,2023-02-11 12:00:00,0.0,2221.0,13651,0,,,,,,,4683.0,14863.0
2023-02-11,13:00:00,2023-02-11 13:00:00,0.0,2557.0,15139,0,,,,,,,5174.0,16120.0
2023-02-11,14:00:00,2023-02-11 14:00:00,0.0,2925.0,15950,0,,,,,,,5672.0,17324.0
2023-02-11,15:00:00,2023-02-11 15:00:00,0.0,3494.0,17695,0,,,,,,,5757.0,18319.0
2023-02-11,16:00:00,2023-02-11 16:00:00,0.0,3966.0,18943,0,,,,,,,6295.0,19574.0
2023-02-11,17:00:00,2023-02-11 17:00:00,0.0,4141.0,20028,0,,,,,,,6777.0,20645.0
2023-02-11,18:00:00,2023-02-11 18:00:00,0.0,4658.0,21494,0,,,,,,,6861.0,21793.0
2023-02-11,19:00:00,2023-02-11 19:00:00,0.0,5003.0,22643,0,,,,,,,7418.0,23373.0
2023-02-11,20:00:00,2023-02-11 20:00:00,0.0,5240.0,23895,0,,,,,,,7881.0,24986.0
2023-02-11,21:00:00,2023-02-11 21:00:00,0.0,5240.0,24753,0,,,,,,,8014.0,26290.0
2023-02-11,22:00:00,2023-02-11 22:00:00,0.0,5712.0,25771,0,,,,,,,8504.0,27722.0
2023-02-11,23:00:00,2023-02-11 23:00:00,0.0,5930.0,26744,0,,,,,,,8983.0,29097.0
2023-02-11,23:59:00,2023-02-11 23:59:00,1.0,6542.0,28056,0,,,,,,,9091.0,30469.0
2023-02-12,00:00:00,2023-02-12 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-12,01:00:00,2023-02-12 01:00:00,0.0,490.0,1168,0,,,,,,,586.0,1641.0
2023-02-12,02:00:00,2023-02-12 02:00:00,0.0,845.0,2396,0,,,,,,,1035.0,3240.0
2023-02-12,03:00:00,2023-02-12 03:00:00,0.0,1391.0,3776,0,,,,,,,1154.0,4378.0
2023-02-12,04:00:00,2023-02-12 04:00:00,0.0,1815.0,4843,0,,,,,,,1727.0,5798.0
2023-02-12,05:00:00,2023-02-12 05:00:00,0.0,2083.0,6280,0,,,,,,,1727.0,7249.0
2023-02-12,06:00:00,2023-02-12 06:00:00,0.0,2362.0,7438,0,,,,,,,1727.0,8641.0
2023-02-12,07:00:00,2023-02-12 07:00:00,0.0,2782.0,9021,0,,,,,,,1727.0,10188.0
2023-02-12,08:00:00,2023-02-12 08:00:00,0.0,3445.0,10390,0,,,,,,,1727.0,11762.0
2023-02-12,09:00:00,2023-02-12 09:00:00,0.0,3825.0,11523,0,,,,,,,1727.0,13329.0
2023-02-12,10:00:00,2023-02-12 10:00:00,0.0,4220.0,12715,0,,,,,,,1727.0,14911.0
2023-02-12,11:00:00,2023-02-12 11:00:00,0.0,4609.0,14015,0,,,,,,,1727.0,16503.0
2023-02-12,12:00:00,2023-02-12 12:00:00,0.0,4683.0,14863,0,,,,,,,1727.0,17935.0
2023-02-12,13:00:00,2023-02-12 13:00:00,0.0,5174.0,16120,0,,,,,,,1727.0,19659.0
2023-02-12,14:00:00,2023-02-12 14:00:00,0.0,5672.0,17324,0,,,,,,,1727.0,21601.0
2023-02-12,15:00:00,2023-02-12 15:00:00,0.0,5757.0,18319,0,,,,,,,1727.0,23123.0
2023-02-12,16:00:00,2023-02-12 16:00:00,0.0,6295.0,19574,0,,,,,,,1727.0,24550.0
2023-02-12,17:00:00,2023-02-12 17:00:00,0.0,6777.0,20645,0,,,,,,,1727.0,25672.0
2023-02-12,18:00:00,2023-02-12 18:00:00,0.0,6861.0,21793,0,,,,,,,1727.0,27061.0
2023-02-12,19:00:00,2023-02-12 19:00:00,0.0,7418.0,23373,0,,,,,,,1727.0,28386.0
2023-02-12,20:00:00,2023-02-12 20:00:00,0.0,7881.0,24986,0,,,,,,,1727.0,29383.0
2023-02-12,21:00:00,2023-02-12 21:00:00,0.0,8014.0,26290,0,,,,,,,1727.0,30398.0
2023-02-12,22:00:00,2023-02-12 22:00:00,0.0,8504.0,27722,0,,,,,,,1727.0,31851.0
2023-02-12,23:00:00,2023-02-12 23:00:00,0.0,8983.0,29097,0,,,,,,,1727.0,33241.0
2023-02-12,23:59:00,2023-02-12 23:59:00,1.0,9091.0,30469,0,,,,,,,1727.0,34498.0
2023-02-13,00:00:00,2023-02-13 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-13,01:00:00,2023-02-13 01:00:00,0.0,586.0,1641,0,,,,,,,0.0,1249.0
2023-02-13,02:00:00,2023-02-13 02:00:00,0.0,1035.0,3240,0,,,,,,,0.0,2488.0
2023-02-13,03:00:00,2023-02-13 03:00:00,0.0,1154.0,4378,0,,,,,,,0.0,3725.0
2023-02-13,04:00:00,2023-02-13 04:00:00,0.0,1727.0,5798,0,,,,,,,0.0,4833.0
2023-02-13,05:00:00,2023-02-13 05:00:00,0.0,1727.0,7249,0,,,,,,,0.0,5665.0
2023-02-13,06:00:00,2023-02-13 06:00:00,0.0,1727.0,8641,0,,,,,,,198.0,6571.0
2023-02-13,07:00:00,2023-02-13 07:00:00,0.0,1727.0,10188,0,,,,,,,491.0,7995.0
2023-02-13,08:00:00,2023-02-13 08:00:00,0.0,1727.0,11762,0,,,,,,,908.0,9423.0
2023-02-13,09:00:00,2023-02-13 09:00:00,0.0,1727.0,13329,0,,,,,,,1056.0,10494.0
2023-02-13,10:00:00,2023-02-13 10:00:00,0.0,1727.0,14911,0,,,,,,,1467.0,12062.0
2023-02-13,11:00:00,2023-02-13 11:00:00,0.0,1727.0,16503,0,,,,,,,1715.0,13292.0
2023-02-13,12:00:00,2023-02-13 12:00:00,0.0,1727.0,17935,0,,,,,,,1952.0,14832.0
2023-02-13,13:00:00,2023-02-13 13:00:00,0.0,1727.0,19659,0,,,,,,,1952.0,15920.0
2023-02-13,14:00:00,2023-02-13 14:00:00,0.0,1727.0,21601,0,,,,,,,2305.0,17196.0
2023-02-13,15:00:00,2023-02-13 15:00:00,0.0,1727.0,23123,0,,,,,,,2616.0,18352.0
2023-02-13,16:00:00,2023-02-13 16:00:00,0.0,1727.0,24550,0,,,,,,,2920.0,19771.0
2023-02-13,17:00:00,2023-02-13 17:00:00,0.0,1727.0,25672,0,,,,,,,3394.0,21404.0
2023-02-13,18:00:00,2023-02-13 18:00:00,0.0,1727.0,27061,0,,,,,,,3707.0,23088.0
2023-02-13,19:00:00,2023-02-13 19:00:00,0.0,1727.0,28386,0,,,,,,,3894.0,24750.0
2023-02-13,20:00:00,2023-02-13 20:00:00,0.0,1727.0,29383,0,,,,,,,3894.0,25645.0
2023-02-13,21:00:00,2023-02-13 21:00:00,0.0,1727.0,30398,0,,,,,,,4075.0,26736.0
2023-02-13,22:00:00,2023-02-13 22:00:00,0.0,1727.0,31851,0,,,,,,,4328.0,28443.0
2023-02-13,23:00:00,2023-02-13 23:00:00,0.0,1727.0,33241,0,,,,,,,4328.0,29722.0
2023-02-13,23:59:00,2023-02-13 23:59:00,1.0,1727.0,34498,0,,,,,,,4672.0,31001.0
2023-02-14,00:00:00,2023-02-14 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-14,01:00:00,2023-02-14 01:00:00,0.0,0.0,1249,0,,,,,,,76.0,1204.0
2023-02-14,02:00:00,2023-02-14 02:00:00,0.0,0.0,2488,0,,,,,,,76.0,2323.0
2023-02-14,03:00:00,2023-02-14 03:00:00,0.0,0.0,3725,0,,,,,,,330.0,3527.0
2023-02-14,04:00:00,2023-02-14 04:00:00,0.0,0.0,4833,0,,,,,,,635.0,4774.0
2023-02-14,05:00:00,2023-02-14 05:00:00,0.0,0.0,5665,0,,,,,,,994.0,5981.0
2023-02-14,06:00:00,2023-02-14 06:00:00,0.0,198.0,6571,0,,,,,,,1228.0,6851.0
2023-02-14,07:00:00,2023-02-14 07:00:00,0.0,491.0,7995,0,,,,,,,1429.0,7902.0
2023-02-14,08:00:00,2023-02-14 08:00:00,0.0,908.0,9423,0,,,,,,,1826.0,8693.0
2023-02-14,09:00:00,2023-02-14 09:00:00,0.0,1056.0,10494,0,,,,,,,2094.0,9749.0
2023-02-14,10:00:00,2023-02-14 10:00:00,0.0,1467.0,12062,0,,,,,,,2299.0,10458.0
2023-02-14,11:00:00,2023-02-14 11:00:00,0.0,1715.0,13292,0,,,,,,,2299.0,11294.0
2023-02-14,12:00:00,2023-02-14 12:00:00,0.0,1952.0,14832,0,,,,,,,2787.0,12364.0
2023-02-14,13:00:00,2023-02-14 13:00:00,0.0,1952.0,15920,0,,,,,,,2941.0,13316.0
2023-02-14,14:00:00,2023-02-14 14:00:00,0.0,2305.0,17196,0,,,,,,,3268.0,14439.0
2023-02-14,15:00:00,2023-02-14 15:00:00,0.0,2616.0,18352,0,,,,,,,3390.0,15329.0
2023-02-14,16:00:00,2023-02-14 16:00:00,0.0,2920.0,19771,0,,,,,,,3758.0,16144.0
2023-02-14,17:00:00,2023-02-14 17:00:00,0.0,3394.0,21404,0,,,,,,,4325.0,17430.0
2023-02-14,18:00:00,2023-02-14 18:00:00,0.0,3707.0,23088,0,,,,,,,4798.0,18632.0
2023-02-14,19:00:00,2023-02-14 19:00:00,0.0,3894.0,24750,0,,,,,,,5180.0,19851.0
2023-02-14,20:00:00,2023-02-14 20:00:00,0.0,3894.0,25645,0,,,,,,,5460.0,21149.0
2023-02-14,21:00:00,2023-02-14 21:00:00,0.0,4075.0,26736,0,,,,,,,5563.0,22190.0
2023-02-14,22:00:00,2023-02-14 22:00:00,0.0,4328.0,28443,0,,,,,,,5889.0,23099.0
2023-02-14,23:00:00,2023-02-14 23:00:00,0.0,4328.0,29722,0,,,,,,,6298.0,24325.0
2023-02-14,23:59:00,2023-02-14 23:59:00,1.0,4672.0,31001,0,,,,,,,6364.0,24941.0
2023-02-15,00:00:00,2023-02-15 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-15,01:00:00,2023-02-15 01:00:00,0.0,76.0,1204,0,,,,,,,388.0,801.0
2023-02-15,02:00:00,2023-02-15 02:00:00,0.0,76.0,2323,0,,,,,,,819.0,2069.0
2023-02-15,03:00:00,2023-02-15 03:00:00,0.0,330.0,3527,0,,,,,,,819.0,2611.0
2023-02-15,04:00:00,2023-02-15 04:00:00,0.0,635.0,4774,0,,,,,,,1256.0,3795.0
2023-02-15,05:00:00,2023-02-15 05:00:00,0.0,994.0,5981,0,,,,,,,1623.0,4964.0
2023-02-15,06:00:00,2023-02-15 06:00:00,0.0,1228.0,6851,0,,,,,,,1688.0,5743.0
2023-02-15,07:00:00,2023-02-15 07:00:00,0.0,1429.0,7902,0,,,,,,,2252.0,6979.0
2023-02-15,08:00:00,2023-02-15 08:00:00,0.0,1826.0,8693,0,,,,,,,2773.0,7881.0
2023-02-15,09:00:00,2023-02-15 09:00:00,0.0,2094.0,9749,0,,,,,,,3057.0,8706.0
2023-02-15,10:00:00,2023-02-15 10:00:00,0.0,2299.0,10458,0,,,,,,,3391.0,9860.0
2023-02-15,11:00:00,2023-02-15 11:00:00,0.0,2299.0,11294,0,,,,,,,3391.0,10878.0
2023-02-15,12:00:00,2023-02-15 12:00:00,0.0,2787.0,12364,0,,,,,,,3931.0,12168.0
2023-02-15,13:00:00,2023-02-15 13:00:00,0.0,2941.0,13316,0,,,,,,,4301.0,13641.0
2023-02-15,14:00:00,2023-02-15 14:00:00,0.0,3268.0,14439,0,,,,,,,4505.0,15071.0
2023-02-15,15:00:00,2023-02-15 15:00:00,0.0,3390.0,15329,0,,,,,,,4558.0,16154.0
2023-02-15,16:00:00,2023-02-15 16:00:00,0.0,3758.0,16144,0,,,,,,,5067.0,17622.0
2023-02-15,17:00:00,2023-02-15 17:00:00,0.0,4325.0,17430,0,,,,,,,5132.0,19123.0
2023-02-15,18:00:00,2023-02-15 18:00:00,0.0,4798.0,18632,0,,,,,,,5635.0,20444.0
2023-02-15,19:00:00,2023-02-15 19:00:00,0.0,5180.0,19851,0,,,,,,,5635.0,21736.0
2023-02-15,20:00:00,2023-02-15 20:00:00,0.0,5460.0,21149,0,,,,,,,5969.0,23270.0
2023-02-15,21:00:00,2023-02-15 21:00:00,0.0,5563.0,22190,0,,,,,,,6056.0,24818.0
2023-02-15,22:00:00,2023-02-15 22:00:00,0.0,5889.0,23099,0,,,,,,,6056.0,25813.0
2023-02-15,23:00:00,2023-02-15 23:00:00,0.0,6298.0,24325,0,,,,,,,6056.0,26830.0
2023-02-15,23:59:00,2023-02-15 23:59:00,1.0,6364.0,24941,0,,,,,,,6056.0,27579.0
2023-02-16,00:00:00,2023-02-16 00:00:00,0.0,0.0,0,0,,,,,,,0.0,0.0
2023-02-16,01:00:00,2023-02-16 01:00:00,0.0,388.0,801,0,,,,,,,0.0,927.0
2023-02-16,02:00:00,2023-02-16 02:00:00,0.0,819.0,2069,0,,,,,,,0.0,2166.0
2023-02-16,03:00:00,2023-02-16 03:00:00,0.0,819.0,2611,0,,,,,,,0.0,3346.0
2023-02-16,04:00:00,2023-02-16 04:00:00,0.0,1256.0,3795,0,,,,,,,0.0,4231.0
2023-02-16,05:00:00,2023-02-16 05:00:00,0.0,1623.0,4964,0,,,,,,,0.0,5360.0
